GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
75114	112192781	959816	43.318	0.371	32.610575	-96.444256
75115	56804461	85455	21.932	0.033	32.599427	-96.864075
75116	13264638	15027	5.122	0.006	32.66066	-96.911882
75117	121472001	861059	46.901	0.332	32.715013	-95.854461
75119	685386113	24063350	264.629	9.291	32.32695	-96.589539
75124	240997994	5174349	93.05	1.998	32.326026	-95.974056
75125	180446543	2061782	69.671	0.796	32.53675	-96.621707
75126	200290812	2388046	77.333	0.922	32.742601	-96.452883
75127	68840665	1135672	26.58	0.438	32.690295	-95.789932
75132	3840383	1391	1.483	0.001	32.945748	-96.373883
75134	26447537	29267	10.211	0.011	32.617663	-96.778058
75135	161101410	115134	62.202	0.044	33.066345	-96.221437
75137	15759271	15921	6.085	0.006	32.643212	-96.916468
75140	290754425	5954454	112.261	2.299	32.635479	-95.686402
75141	29553664	1972453	11.411	0.762	32.637333	-96.697609
75142	449534776	5375507	173.566	2.075	32.568163	-96.250214
75143	460511416	63848751	177.804	24.652	32.364579	-96.244987
75144	444890012	43643883	171.773	16.851	32.108388	-96.207955
75146	85988098	502710	33.2	0.194	32.566313	-96.748636
75147	242907605	6571155	93.787	2.537	32.436676	-96.079558
75148	226655723	15813428	87.512	6.106	32.124647	-96.02579
75149	41127111	167560	15.879	0.065	32.773369	-96.618811
75150	33060718	31191	12.765	0.012	32.817399	-96.630416
75152	106191678	885802	41.001	0.342	32.439871	-96.678051
75153	60896759	3262865	23.512	1.26	32.158261	-96.329631
75154	121745990	69147	47.006	0.027	32.524259	-96.809069
75155	98675343	1635700	38.099	0.632	32.229113	-96.475509
75156	81080622	42082488	31.305	16.248	32.277923	-96.105287
75157	4402733	78210	1.7	0.03	32.464184	-96.439335
75158	227448657	3201790	87.818	1.236	32.462594	-96.402343
75159	156181990	12082582	60.302	4.665	32.603727	-96.544282
75160	310727420	2055951	119.973	0.794	32.758408	-96.301323
75161	295283696	6777269	114.01	2.617	32.738797	-96.163856
75163	87493161	15660762	33.781	6.047	32.166777	-96.118531
75164	5905052	457018	2.28	0.176	33.065971	-96.308737
75165	291081813	4385901	112.387	1.693	32.373351	-96.787085
75166	34129635	8460782	13.178	3.267	33.012738	-96.453766
75167	253150405	1481970	97.742	0.572	32.360829	-96.915523
75169	554517836	36274958	214.101	14.006	32.703269	-95.994666
75172	30196198	383625	11.659	0.148	32.605177	-96.674317
75173	78938071	12616802	30.478	4.871	33.061737	-96.395825
75180	19860888	30326	7.668	0.012	32.716606	-96.620087
75181	45571162	190796	17.595	0.074	32.723894	-96.555946
75182	45544277	5963906	17.585	2.303	32.800525	-96.547577
75189	287546842	2571663	111.022	0.993	32.94205	-96.311669
75201	3749699	0	1.448	0.	32.78776	-96.799426
75202	1822442	0	0.704	0.	32.779257	-96.80477
75203	12250145	63533	4.73	0.025	32.746823	-96.802681
75204	6624453	0	2.558	0.	32.802127	-96.788853
75205	11269470	6592	4.351	0.003	32.835893	-96.795514
75206	11013358	42978	4.252	0.017	32.831279	-96.771191
75207	9961859	106435	3.846	0.041	32.786796	-96.819971
75208	15386497	13082	5.941	0.005	32.753141	-96.839613
75209	9155183	22594	3.535	0.009	32.84831	-96.825474
75210	5867332	369486	2.265	0.143	32.770635	-96.746362
75211	45746459	2492587	17.663	0.962	32.736827	-96.907506
75212	26581342	254481	10.263	0.098	32.781246	-96.878831
75214	18742910	641799	7.237	0.248	32.828494	-96.745968
75215	21794122	510343	8.415	0.197	32.750602	-96.756846
75216	37851968	440132	14.615	0.17	32.711324	-96.781215
75217	70773558	2498909	27.326	0.965	32.710306	-96.678549
75218	18098364	45658	6.988	0.018	32.841987	-96.702574
75219	5675673	0	2.191	0.	32.811817	-96.812898
75220	29314541	986441	11.318	0.381	32.868529	-96.876118
75223	8941330	0	3.452	0.	32.792244	-96.744003
75224	15129546	28761	5.842	0.011	32.711405	-96.838591
75225	12226168	33580	4.721	0.013	32.864887	-96.790359
75226	2900600	0	1.12	0.	32.782826	-96.776443
75227	29517402	34557	11.397	0.013	32.76681	-96.6869
75228	29544521	43527	11.407	0.017	32.824924	-96.679438
75229	32456759	76000	12.532	0.029	32.893295	-96.864339
75230	18763581	104735	7.245	0.04	32.902679	-96.793393
75231	14599899	69158	5.637	0.027	32.873494	-96.747555
75232	21415934	9339	8.269	0.004	32.660862	-96.840948
75233	8970555	7492	3.464	0.003	32.703913	-96.871889
75234	26833032	714637	10.36	0.276	32.923189	-96.891721
75235	17405197	515313	6.72	0.199	32.832614	-96.849082
75236	32345640	1124873	12.489	0.434	32.676435	-96.93681
75237	17223853	0	6.65	0.	32.665617	-96.873056
75238	17033721	0	6.577	0.	32.878497	-96.707819
75240	9769191	21713	3.772	0.008	32.930338	-96.787496
75241	69610778	420773	26.877	0.162	32.665447	-96.759461
75243	22531947	27362	8.7	0.011	32.912633	-96.736637
75244	11944929	6490	4.612	0.003	32.925367	-96.836334
75246	1169818	2154	0.452	0.001	32.792496	-96.772763
75247	16934995	94796	6.539	0.037	32.813735	-96.883667
75248	19083643	122229	7.368	0.047	32.969699	-96.797334
75249	11907017	42249	4.597	0.016	32.636053	-96.964574
75251	1137918	11257	0.439	0.004	32.919031	-96.772179
75252	13128554	27521	5.069	0.011	32.997373	-96.788213
75253	35320924	1942945	13.637	0.75	32.674426	-96.609228
75254	8601199	686	3.321	0.	32.944116	-96.80009
75270	14850	0	0.006	0.	32.781197	-96.802229
75287	14552377	47788	5.619	0.018	32.999309	-96.841688
75390	13392	0	0.005	0.	32.814164	-96.84065
75401	269303571	2574840	103.979	0.994	33.189002	-96.108829
75402	233885295	3185465	90.304	1.23	33.067866	-96.08797
75407	127939748	41315838	49.398	15.952	33.155792	-96.48041
75409	207705612	2606695	80.196	1.006	33.3555	-96.516313
75410	213023470	30653247	82.249	11.835	32.790203	-95.631982
75411	203309430	15456152	78.498	5.968	33.857959	-95.64937
75412	393461652	3811903	151.916	1.472	33.801868	-95.151966
75413	3637285	0	1.404	0.	33.44144	-96.179163
75414	126344890	861345	48.782	0.333	33.623644	-96.427868
75415	27223000	267185	10.511	0.103	33.46221	-95.757468
75416	191687911	1936631	74.011	0.748	33.682608	-95.340845
75417	423685556	10516184	163.586	4.06	33.439658	-95.140371
75418	362008863	5203239	139.772	2.009	33.571922	-96.170962
75420	94792856	1235317	36.6	0.477	33.052795	-95.72123
75421	141568120	967978	54.66	0.374	33.66136	-95.731245
75422	189184027	1089212	73.044	0.421	33.141516	-95.934235
75423	210266608	884035	81.184	0.341	33.284688	-96.200217
75424	173116523	1212248	66.841	0.468	33.321715	-96.378507
75426	846635793	12340892	326.888	4.765	33.663063	-94.997258
75428	222714920	3989058	85.991	1.54	33.274704	-95.917561
75431	152383392	1316066	58.836	0.508	33.01419	-95.460935
75432	274196261	19447482	105.868	7.509	33.397601	-95.681769
75433	269663163	2858137	104.118	1.104	33.098096	-95.803234
75435	173860116	315869	67.128	0.122	33.482646	-95.320088
75436	428213977	2657398	165.334	1.026	33.712875	-95.240728
75437	156003602	3220970	60.233	1.244	33.261225	-95.47242
75438	118608043	352017	45.795	0.136	33.615571	-96.072162
75439	36027132	127655	13.91	0.049	33.55352	-96.282897
75440	297762278	28401500	114.967	10.966	32.881155	-95.747763
75441	18240504	74675	7.043	0.029	33.427656	-95.642911
75442	273194399	19999427	105.481	7.722	33.174219	-96.356004
75446	456591625	3344378	176.291	1.291	33.615093	-95.900092
75447	138661001	2712264	53.537	1.047	33.776751	-96.10937
75448	73426800	15990883	28.35	6.174	33.316269	-95.788968
75449	210753499	649487	81.372	0.251	33.420872	-95.945707
75450	154245565	4308668	59.555	1.664	33.40225	-95.483203
75451	90208830	4843950	34.83	1.87	32.965772	-95.127063
75452	197226480	1771810	76.15	0.684	33.402226	-96.23857
75453	194102929	17970607	74.944	6.938	32.997657	-95.932679
75454	49663987	435668	19.175	0.168	33.28561	-96.566004
75455	764679380	29985006	295.244	11.577	33.216815	-94.975144
75457	348772775	11176687	134.662	4.315	33.168595	-95.215151
75459	206202797	808733	79.615	0.312	33.53262	-96.671495
75460	234728040	13669980	90.629	5.278	33.655496	-95.60519
75462	517702148	7607153	199.886	2.937	33.624342	-95.491739
75468	130991040	1559819	50.576	0.602	33.507381	-95.403599
75469	79753417	596630	30.793	0.23	33.421409	-95.810604
75470	49771386	283374	19.217	0.109	33.577874	-95.810125
75471	124815892	955489	48.192	0.369	33.056806	-95.373518
75472	164862309	46949319	63.654	18.127	32.884423	-95.869602
75473	215947447	14333026	83.378	5.534	33.815579	-95.488005
75474	277958628	61918564	107.32	23.907	32.924005	-96.109433
75475	5333693	0	2.059	0.	33.474893	-96.238245
75476	133974884	620500	51.728	0.24	33.708311	-96.240654
75477	157013748	1958268	60.623	0.756	33.529909	-95.738073
75478	138077993	2513125	53.312	0.97	33.176532	-95.358602
75479	131536711	3823918	50.787	1.476	33.618234	-96.333066
75480	83866352	10602912	32.381	4.094	33.024585	-95.197134
75481	179950457	3416301	69.479	1.319	33.320029	-95.373504
75482	809151404	49314503	312.415	19.04	33.167968	-95.608224
75486	270521429	7099456	104.449	2.741	33.745235	-95.744327
75487	263401629	3516736	101.7	1.358	33.334851	-95.1615
75488	303044108	4072015	117.006	1.572	33.778767	-95.996778
75489	3137819	0	1.212	0.	33.519251	-96.484323
75490	75874787	200715	29.295	0.077	33.438031	-96.30828
75491	248058007	720970	95.776	0.278	33.486324	-96.39593
75492	110827433	130382	42.791	0.05	33.584372	-95.993544
75493	13979386	1701131	5.397	0.657	33.146015	-95.107952
75494	588386751	11824992	227.177	4.566	32.917192	-95.25986
75495	174359250	752391	67.32	0.29	33.439195	-96.546841
75496	320237593	629875	123.644	0.243	33.34964	-96.057908
75497	167474105	47675508	64.662	18.408	32.924728	-95.568154
75501	246566709	19002427	95.2	7.337	33.371831	-94.139813
75503	204132265	6669410	78.816	2.575	33.511837	-94.142254
75550	226670981	840935	87.518	0.325	33.498221	-94.890845
75551	427485167	17970635	165.053	6.939	33.119332	-94.220491
75554	424616976	3928731	163.946	1.517	33.553515	-94.780261
75555	289775774	498657	111.883	0.193	32.939166	-94.142316
75556	62187058	112558	24.011	0.043	33.154789	-94.062407
75558	130173822	1828310	50.26	0.706	33.241961	-94.857848
75559	679955337	10585815	262.532	4.087	33.503694	-94.627358
75560	205932586	21538427	79.511	8.316	33.185033	-94.36393
75561	128917394	3770197	49.775	1.456	33.516756	-94.281559
75562	42887319	0	16.559	0.	32.925399	-94.248447
75563	418509278	2047174	161.587	0.79	33.002696	-94.383454
75565	18089306	252986	6.984	0.098	32.938986	-94.074586
75566	124056819	0	47.899	0.	33.148174	-94.491749
75567	175475806	44059078	67.752	17.011	33.310991	-94.311711
75568	347325121	3061437	134.103	1.182	33.193211	-94.587279
75569	7795752	20791	3.01	0.008	33.441821	-94.128591
75570	350243345	3423436	135.23	1.322	33.459359	-94.439042
75571	268382387	3504326	103.623	1.353	33.207019	-94.77363
75572	186723605	12888500	72.094	4.976	33.225893	-94.127695
75573	25774101	5676134	9.951	2.192	33.348136	-94.229045
75574	275171943	2884058	106.244	1.114	33.325004	-94.550659
75601	24062190	0	9.29	0.	32.508588	-94.723844
75602	126886932	4611772	48.991	1.781	32.449598	-94.666048
75603	119860925	7451816	46.279	2.877	32.40305	-94.711177
75604	121995716	961320	47.103	0.371	32.509161	-94.824249
75605	205079239	530202	79.182	0.205	32.582243	-94.725529
75630	234254997	27231211	90.446	10.514	32.867555	-94.549488
75631	303099887	3158819	117.028	1.22	32.249318	-94.45322
75633	839022622	8514960	323.948	3.288	32.138496	-94.274156
75638	229391336	7172406	88.568	2.769	33.020475	-94.729699
75639	441684699	1543472	170.535	0.596	32.293824	-94.169679
75640	219207136	4943025	84.636	1.909	32.708417	-94.683181
75641	8611046	0	3.325	0.	32.378406	-94.575782
75642	5817211	0	2.246	0.	32.371536	-94.176598
75643	176444887	6373818	68.126	2.461	32.019371	-94.361907
75644	485477066	4431534	187.444	1.711	32.791213	-94.999846
75645	375677671	4744029	145.05	1.832	32.688692	-94.871843
75647	196803093	2843679	75.986	1.098	32.514634	-94.953287
75650	321614608	6956716	124.176	2.686	32.513277	-94.548846
75651	152040869	566339	58.703	0.219	32.664407	-94.538189
75652	455086081	11199649	175.71	4.324	32.239409	-94.728328
75654	526083832	2759276	203.122	1.065	32.077773	-94.83013
75656	277477745	1220043	107.135	0.471	33.011304	-94.572161
75657	868452468	58143925	335.311	22.449	32.794973	-94.310306
75661	330179086	24048878	127.483	9.285	32.631317	-94.171261
75662	330369413	535651	127.556	0.207	32.384458	-94.870169
75667	218788480	698689	84.475	0.27	31.988175	-94.844274
75668	59017367	10300177	22.787	3.977	32.907075	-94.678637
75669	163332818	3882180	63.063	1.499	32.038799	-94.57588
75670	318474862	1162354	122.964	0.449	32.569858	-94.418658
75672	614704037	1846944	237.339	0.713	32.468303	-94.299079
75681	332747585	506206	128.475	0.195	31.925449	-94.704029
75682	7961809	0	3.074	0.	32.250338	-94.936535
75683	145957586	17695595	56.355	6.832	32.826816	-94.737224
75684	261650896	850075	101.024	0.328	32.277021	-94.937156
75686	600689720	32417104	231.928	12.516	32.965131	-94.951917
75691	240869355	18652104	93.	7.202	32.311917	-94.551752
75692	232438644	957230	89.745	0.37	32.470841	-94.118036
75693	28371984	127290	10.954	0.049	32.53378	-94.86066
75701	40709254	67192	15.718	0.026	32.321937	-95.302223
75702	35398667	124032	13.668	0.048	32.362434	-95.315262
75703	140502612	1318198	54.248	0.509	32.235111	-95.320764
75704	173734092	1728161	67.079	0.667	32.413201	-95.444258
75705	71718502	643136	27.691	0.248	32.363842	-95.086288
75706	194352498	2891089	75.04	1.116	32.469555	-95.307879
75707	133793256	10206402	51.658	3.941	32.301709	-95.177976
75708	141826125	1279112	54.759	0.494	32.418412	-95.21307
75709	53674867	1768389	20.724	0.683	32.304313	-95.390937
75750	121266180	4108278	46.821	1.586	32.26754	-95.077715
75751	417031541	10241569	161.017	3.954	32.094348	-95.906047
75752	383347833	10630830	148.011	4.105	32.251937	-95.799861
75754	321835977	5235832	124.262	2.022	32.42667	-95.667877
75755	270407702	4024720	104.405	1.554	32.641695	-95.075624
75756	177537545	843509	68.548	0.326	32.302029	-95.600894
75757	226183652	12442490	87.33	4.804	32.110362	-95.348104
75758	127911593	46355415	49.387	17.898	32.271436	-95.521442
75759	5818739	0	2.247	0.	32.035939	-95.418796
75760	337149076	332156	130.174	0.128	31.796249	-94.85434
75762	112786601	19207626	43.547	7.416	32.218341	-95.413445
75763	279169915	18956475	107.788	7.319	32.042754	-95.523388
75764	3272993	0	1.264	0.	31.895427	-95.143719
75765	264531281	8794509	102.136	3.396	32.642043	-95.234859
75766	790821617	13282492	305.338	5.128	31.944675	-95.256775
75770	312774764	8493508	120.763	3.279	32.158557	-95.643712
75771	372908883	7301686	143.981	2.819	32.537897	-95.435716
75773	461939111	13190325	178.356	5.093	32.681453	-95.447702
75778	145759194	2861912	56.278	1.105	32.300926	-95.709837
75779	2228963	9478	0.861	0.004	31.863226	-95.484612
75780	3254731	0	1.257	0.	31.991023	-95.091846
75783	315574556	22582284	121.844	8.719	32.816459	-95.424768
75784	99966857	70026	38.597	0.027	31.872135	-94.974153
75785	692777939	593545	267.483	0.229	31.775433	-95.19655
75788	8815885	0	3.404	0.	31.825939	-94.925873
75789	489288261	4344513	188.915	1.677	32.109512	-95.094194
75790	95198560	1068454	36.756	0.413	32.535169	-95.643977
75791	99801766	6806777	38.534	2.628	32.221677	-95.220676
75792	244158968	3633777	94.27	1.403	32.4761	-95.100668
75801	555812010	6494497	214.6	2.508	31.734462	-95.531204
75803	861026591	11467073	332.444	4.427	31.881777	-95.679494
75831	660839169	3481780	255.151	1.344	31.473667	-96.009365
75832	43135122	1213083	16.655	0.468	31.932016	-95.980741
75833	635015826	1161948	245.181	0.449	31.268635	-95.843907
75835	1165514306	4306019	450.008	1.663	31.284891	-95.490625
75838	181152801	682883	69.943	0.264	31.4789	-96.229757
75839	381889902	3886776	147.449	1.501	31.606693	-95.58334
75840	707904480	11515333	273.323	4.446	31.782559	-96.093621
75844	931356064	8300268	359.599	3.205	31.513801	-95.437616
75845	820388171	808565	316.754	0.312	31.087576	-95.076959
75846	377435386	16228502	145.729	6.266	31.328853	-96.152369
75847	627616744	579727	242.324	0.224	31.356209	-95.152898
75848	512380	0	0.198	0.	31.765238	-96.329928
75849	4939683	0	1.907	0.	31.417411	-95.481647
75850	184843780	369649	71.369	0.143	31.135677	-95.935045
75851	672021995	2502561	259.469	0.966	31.092367	-95.499937
75852	446228389	9745690	172.29	3.763	30.959521	-95.715509
75853	193208733	2248851	74.598	0.868	31.946872	-95.814466
75855	704585599	5706944	272.042	2.203	31.557331	-95.863641
75856	66055057	0	25.504	0.	31.188898	-95.255739
75858	1190451	0	0.46	0.	31.390774	-95.126654
75859	305686494	48532792	118.026	18.739	31.893076	-96.236904
75860	439373319	1378965	169.643	0.532	31.61135	-96.238051
75861	296637589	5179455	114.532	2.	31.851579	-95.888459
75862	639799003	53813766	247.028	20.778	30.964728	-95.325895
75901	418238503	9424623	161.483	3.639	31.301675	-94.641408
75904	368251588	4049581	142.183	1.564	31.340325	-94.826061
75925	612743793	1803235	236.582	0.696	31.614855	-95.062493
75926	304667384	639288	117.633	0.247	31.248085	-94.969099
75928	233969216	1731667	90.336	0.669	30.671395	-93.71134
75929	343408650	116362727	132.591	44.928	31.245162	-94.175514
75930	349103189	38509662	134.79	14.869	31.327534	-94.031144
75931	145079059	52700201	56.015	20.348	31.113664	-94.021385
75932	324779256	9584963	125.398	3.701	31.056147	-93.615655
75933	192592802	685364	74.36	0.265	30.553812	-93.812696
75934	19139312	276156	7.39	0.107	30.895058	-94.759121
75935	917625024	8008839	354.297	3.092	31.732513	-94.19129
75936	325244246	0	125.578	0.	30.952076	-94.579622
75937	174639280	3417013	67.429	1.319	31.465326	-94.367317
75938	481695822	13640968	185.984	5.267	30.940517	-94.35364
75939	625456740	666567	241.49	0.257	31.013779	-94.79742
75941	219679385	3623151	84.819	1.399	31.187072	-94.758803
75942	1069171	23822	0.413	0.009	30.815166	-94.430587
75943	166054630	2932644	64.114	1.132	31.658422	-94.894177
75944	102534515	54019546	39.589	20.857	31.354095	-94.38768
75946	359836482	4101169	138.934	1.583	31.819331	-94.520645
75948	635138702	177387867	245.228	68.49	31.307588	-93.784102
75949	511753612	55309335	197.589	21.355	31.229843	-94.509183
75951	1018062456	38038721	393.076	14.687	30.934425	-94.059578
75954	277530224	32645077	107.155	12.604	31.904341	-94.048094
75956	629872189	3246295	243.195	1.253	30.676367	-93.98312
75959	120515384	19837255	46.531	7.659	31.512307	-93.861732
75960	111281408	48387	42.966	0.019	30.912856	-94.865672
75961	717803850	17187295	277.146	6.636	31.558362	-94.504771
75962	687978	0	0.266	0.	31.619873	-94.64708
75964	600608850	7206774	231.896	2.783	31.631742	-94.740721
75965	191120839	1102665	73.792	0.426	31.723324	-94.628592
75966	701511369	2133520	270.855	0.824	30.827971	-93.714454
