id,program_id,contact_id,webvisible
5489,1228,93,0
5490,1229,5413,0
5491,1229,4149,1
5492,1229,5560,0
5493,1252,529,1
5494,4079,1954,1
5495,4080,3770,1
5496,4080,4602,1
5497,4080,4603,1
5498,3024,3190,0
5499,3024,4194,1
5500,2493,2636,1
5501,2605,4796,0
5502,2605,1705,0
5503,2605,4473,1
5504,1770,2040,1
5505,1770,3288,1
5506,1397,3525,1
5507,1397,1971,0
5508,1397,3518,0
5509,4235,4371,1
5510,4288,4413,1
5511,4288,3494,0
5512,4288,4568,0
5513,1395,1970,1
5514,1399,1928,1
5515,1399,3615,0
5516,1400,1972,1
5517,1396,1971,1
5518,1396,3518,0
5519,1409,1817,1
5520,2486,2663,1
5521,2921,1210,1
5522,2923,3091,1
5523,2923,3092,0
5524,4190,4332,1
5525,4190,4516,0
5526,2487,5199,1
5527,2488,2664,1
5528,2488,1779,0
5529,2488,2349,0
5530,2825,2969,1
5531,2830,2986,1
5532,2831,2986,1
5533,2917,3082,1
5534,2919,3086,1
5535,2920,3087,0
5536,2920,3088,0
5537,2920,3654,1
5538,2924,3091,1
5539,2924,3092,0
5540,2929,3095,1
5541,1204,1664,1
5542,1204,1673,0
5543,4168,4315,1
5544,4168,5581,0
5545,4185,4327,1
5546,4284,4845,1
5547,1977,2659,1
5548,1978,2196,1
5549,2337,2462,1
5550,1205,1666,1
5551,1205,1672,0
5552,1206,1665,1
5553,1206,1672,0
5554,1206,3374,0
5555,1207,1671,1
5556,1207,580,0
5557,1207,2078,0
5558,1208,1144,1
5559,1211,688,1
5560,1309,2513,1
5561,2439,4762,1
5564,1347,1965,1
5565,3963,4110,1
5566,3992,4179,1
5567,3992,4180,1
5568,4164,3697,0
5569,4164,4297,0
5570,4164,4299,1
5571,3119,3301,1
5572,3119,612,0
5573,2456,3587,1
5574,2479,2656,1
5575,2479,1653,0
5576,2480,5069,1
5577,3120,3302,1
5578,3120,3303,0
5579,3126,1334,1
5580,3056,3228,1
5581,2418,2572,1
5582,2419,1787,1
5583,2419,2624,0
5584,2414,2001,1
5585,2421,2636,1
5586,2422,2636,1
5587,3096,3277,1
5588,3206,2003,1
5589,3211,2326,1
5590,3227,305,1
5591,3129,2794,1
5592,3180,3364,1
5593,2417,2001,1
5594,2420,1787,1
5595,2420,2622,1
5596,2420,2624,0
5597,4068,3031,1
5598,4071,4241,1
5599,4182,4324,1
5600,2425,2580,1
5601,2425,2593,0
5602,2424,1070,1
5603,2426,2589,1
5604,2427,667,0
5605,2427,3488,1
5606,2428,1020,0
5607,2428,3489,1
5608,2429,2581,0
5609,2429,3486,1
5610,2430,2582,0
5611,2430,3487,1
5612,2989,3167,1
5613,3201,2552,0
5614,3201,1836,1
5615,3201,4622,0
5616,2448,2615,1
5617,3199,1239,0
5618,3199,3379,0
5619,3199,4022,1
5620,3228,2537,0
5621,3228,3669,1
5622,3270,3466,1
5623,2985,1978,1
5624,2471,795,1
5625,2927,3094,1
5626,2772,969,0
5627,2772,4176,1
5628,3249,4403,1
5629,2502,3413,0
5630,3250,3406,1
5631,3250,4786,0
5632,3250,5066,0
5633,3250,5065,0
5634,3372,1678,1
5635,4125,3603,0
5636,4125,4274,1
5637,4126,3603,0
5638,4126,4274,1
5639,3373,3598,1
5640,3373,3599,0
5641,4273,4401,1
5642,3377,3601,1
5643,3377,4968,1
5646,3080,3254,0
5647,3080,5628,0
5648,3081,3256,0
5649,3081,3396,0
5650,3142,3322,1
5651,3090,2667,1
5652,3482,3678,1
5653,3482,3704,0
5654,4066,4235,1
5655,4066,4111,0
5656,4274,4045,1
5657,3484,3678,1
5658,3484,3704,0
5659,3082,2823,1
5660,3082,5164,0
5661,3093,2532,1
5663,3182,3338,1
5664,3182,3465,1
5665,4307,1415,1
5666,3103,3283,1
5667,3103,3703,0
5668,3106,3286,1
5669,3107,5027,1
5670,3817,3992,1
5671,3817,3993,1
5672,3820,3999,1
5673,3820,4000,1
5674,3821,4003,1
5675,3162,4168,0
5676,3162,3338,1
5677,3162,3465,1
5678,3165,3680,1
5679,3098,782,1
5680,3100,2490,0
5681,3100,4466,0
5682,3114,3296,1
5683,3115,3292,1
5684,3105,2054,1
5685,3099,3278,0
5686,3099,3279,1
5687,3137,2428,1
5688,3137,2430,1
5689,3137,2429,1
5690,3137,2431,1
5691,3235,3410,0
5692,3235,4853,1
5693,3776,3929,1
5694,3776,3954,1
5695,4286,4408,1
5696,3236,3411,1
5697,3545,3721,0
5698,3546,3720,1
5699,3546,3720,0
5700,3547,4309,1
5701,4322,4433,1
5702,4322,4434,1
5703,4322,4435,0
5704,3219,2123,1
5705,3447,1932,0
5706,3447,3655,1
5707,3447,4583,1
5708,3448,3065,1
5709,4145,2053,1
5710,4145,4639,0
5711,4146,4288,1
5712,4146,4289,0
5713,4146,4789,0
5714,4147,4291,1
5715,4854,4470,1
5716,4854,1180,1
5717,3396,2244,1
5718,3220,3582,1
5719,3220,3401,0
5720,3222,2123,1
5721,3127,1546,1
5722,3127,3307,1
5723,3434,2616,1
5724,3434,4389,1
5725,3446,3656,1
5726,3136,2428,1
5727,3136,2430,1
5728,3136,2429,1
5729,3136,2431,1
5730,3435,3643,0
5731,3435,4203,1
5732,4073,1252,0
5733,4073,632,1
5734,4073,4344,0
5735,4073,5030,1
5736,4075,2085,1
5737,4076,4244,1
5738,5111,5056,0
5739,5111,5057,1
5740,3147,3326,1
5741,3147,5085,0
5742,3147,5469,0
5743,3416,3636,1
5744,3416,4206,0
5745,3411,1650,0
5746,3411,2945,0
5747,3411,3630,1
5748,3411,5362,0
5749,3347,3572,1
5750,3347,3573,0
5751,3237,3417,1
5752,3243,3439,1
5753,3128,3305,0
5754,3128,3316,1
5755,3138,1815,1
5756,3781,3939,1
5757,3781,3940,0
5758,3782,3938,1
5759,3783,3865,1
5760,3783,4442,0
5761,3809,3979,1
5762,3809,3980,1
5763,3811,3983,1
5764,3811,3984,1
5765,3840,5134,0
5766,3840,5135,0
5767,3840,5136,1
5768,3842,4019,1
5769,3843,4020,1
5770,3843,4021,1
5771,3845,2924,1
5772,3847,4208,1
5773,5002,3709,0
5774,5002,4926,1
5775,4368,4179,1
5776,4368,4180,1
5777,4832,4774,1
5778,4834,4773,0
5779,4835,4773,1
5780,5003,4927,1
5781,5003,5325,0
5782,4373,4484,1
5783,4373,4485,0
5784,4381,2462,0
5785,4381,2754,0
5786,4381,4463,1
5787,5624,5674,1
5788,5625,5675,1
5789,4372,3189,0
5790,4372,4239,1
5791,4640,2014,1
5792,4910,4828,1
5793,4910,4837,0
5794,4912,4834,0
5795,4912,4846,0
5796,4913,4835,1
5797,4915,4839,0
5798,4915,5099,0
5799,4915,5247,1
5800,4916,4838,0
5801,4397,4487,1
5802,4581,4094,1
5803,5630,5683,0
5805,4638,3897,1
5806,4638,2017,1
5807,4639,3897,1
5808,4639,2017,1
5809,4414,1977,0
5810,4414,1977,1
5811,5039,4986,1
5812,5039,4797,0
5813,4917,4744,1
5814,4919,4844,1
5815,4424,4499,1
5816,4424,4928,1
5817,4424,4929,1
5818,5105,5043,1
5820,5423,2988,0
5821,5423,3272,1
5822,5331,5281,1
5823,5552,5547,1
5824,4828,2413,1
5825,5586,5640,1
5826,4332,4438,1
5827,4935,4864,1
5828,4333,2166,1
5829,4333,1733,0
5830,4433,4507,1
5831,4437,4510,0
5832,4683,1758,0
5833,4683,21,0
5834,4683,4758,1
5835,4683,4588,0
5836,4981,4912,1
5837,5167,5145,1
5838,4339,4452,1
5839,4339,1403,0
5840,4343,4457,1
5841,4348,4354,1
5842,4356,1928,1
5843,4356,4056,1
5844,4356,4087,0
5845,4357,1928,1
5846,4357,3615,0
5847,4358,1935,0
5848,4358,4055,1
5849,5651,5725,1
5851,4344,4458,1
5852,4685,5309,1
5853,4685,5314,1
5854,4685,5312,1
5855,4685,5313,1
5856,4687,4689,1
5857,4689,3604,1
5858,4689,2280,1
5859,4455,4521,1
5860,4342,4051,1
5861,4342,3655,0
5862,4342,4879,0
5863,4473,4628,1
5864,5204,5194,1
5865,5205,5177,1
5866,5205,3554,0
5867,4359,4465,1
5868,5377,5351,1
5869,4345,4676,1
5870,4346,4460,1
5871,4346,4461,1
5872,4360,4467,1
5873,4362,1148,1
5874,4365,4470,1
5875,4365,4390,0
5876,4624,937,1
5877,4768,4587,1
5878,4946,4873,1
5879,4946,5180,0
5880,4355,4936,1
5881,4355,4937,0
5882,4355,4056,0
5883,4355,5384,0
5884,4353,4208,1
5888,4947,4874,1
5889,4948,2267,1
5890,4948,5233,1
5891,4948,5234,1
5892,4986,4914,1
5893,4986,4915,1
5894,4423,4499,1
5895,4423,4928,1
5896,4423,4929,1
5897,4500,4644,1
5898,4500,2379,1
5899,4502,4608,1
5900,4503,3895,0
5901,4503,617,1
5902,4504,3895,0
5903,4504,617,1
5904,4504,3892,1
5905,5295,5237,1
5907,5179,5156,1
5908,5181,5159,1
5909,5587,5630,0
5910,5183,2590,1
5911,5638,5181,0
5912,5638,1711,1
5913,5182,5419,1
5915,5314,5267,1
5916,5210,5178,1
5917,5422,5415,1
5918,5184,5163,1
5919,5364,1415,1
5920,5364,4107,0
5921,5223,5198,0
5922,5223,5672,1
5923,5224,5200,1
5924,5569,5571,1
5925,5188,4131,1
5926,5340,5284,1
5927,5192,4131,1
5928,5584,5625,1
5929,3551,3725,0
5930,3551,4310,1
5931,3553,3727,0
5932,3638,3811,1
5933,3639,1423,0
5934,3639,4610,1
5935,3640,1423,1
5936,3485,322,1
5937,3691,3851,1
5938,3692,3852,1
5939,3693,3852,1
5940,3778,3935,1
5941,3778,3932,1
5942,3778,3936,0
5943,3990,4177,1
5944,4516,2001,0
5945,4516,3534,1
5946,4109,4290,1
5947,4116,1927,1
5949,4178,1791,0
5950,4576,1928,1
5951,4576,3655,1
5952,4576,4087,1
5953,4576,4051,0
5954,4628,4650,1
5955,4635,3278,0
5956,4635,3279,0
5957,4635,5023,1
5958,4759,4736,0
5959,3723,3875,1
5960,3724,3876,1
5961,3486,2646,1
5962,3488,3691,1
5963,3488,4954,0
5964,3488,4974,0
5965,3505,3434,1
5966,3505,3435,0
5967,3785,3941,0
5968,3785,3942,0
5969,3786,3943,0
5970,3786,3944,0
5971,4280,3179,1
5972,4281,3835,1
5973,4386,1758,1
5974,4386,5322,1
5975,4388,4488,1
5976,4394,4483,1
5977,4921,3180,1
5978,4921,3065,0
5979,4426,4501,1
5980,4482,4536,1
5982,5099,5038,1
5983,3573,3753,1
5984,3637,3810,1
5985,3641,3811,1
5986,3642,3812,1
5987,3714,3866,1
5988,3714,4443,0
5989,3717,3870,0
5990,3791,3952,1
5991,3791,3953,0
5992,4181,4323,1
5993,4232,4367,1
5994,4233,4368,1
5995,4276,4404,0
5996,4276,4671,1
5997,4291,4415,1
5998,4291,4111,0
5999,4450,4513,1
6000,4762,4736,1
6001,4764,4736,0
6002,3650,3820,1
6003,3650,5668,0
6004,3653,609,1
6005,3654,3824,1
6006,3487,3684,1
6007,3489,3685,0
6008,3489,4314,1
6009,3498,3697,0
6010,3498,4298,1
6011,3499,3696,0
6012,3499,4304,1
6013,3795,3958,1
6014,3929,195,1
6015,3930,4081,1
6016,3931,4082,1
6021,4539,4565,1
6022,4646,3697,0
6023,4646,4297,0
6024,4646,4299,1
6025,4647,2626,1
6026,4647,4983,0
6027,3500,3695,0
6028,3500,4302,1
6029,3501,3698,1
6030,3517,3706,1
6031,3610,3787,1
6032,3701,3858,1
6033,3701,3859,0
6034,3701,4442,0
6035,3519,3712,1
6036,3557,2636,1
6037,3556,2005,1
6038,3558,3733,1
6039,3871,980,0
6040,3871,4976,1
6041,3873,4045,1
6042,3874,3233,1
6043,4037,4215,1
6044,4037,4216,0
6045,4419,4496,1
6046,4420,4490,1
6047,4420,4492,0
6048,4421,1711,1
6049,5030,4981,1
6050,5030,5663,0
6051,3559,3735,1
6052,3559,3986,1
6053,3559,4859,1
6054,3710,3869,1
6055,3710,4445,0
6056,3506,3434,1
6057,3506,3435,0
6058,3507,3434,1
6059,3507,3435,0
6060,3508,3283,1
6061,3508,3703,0
6062,3509,3283,1
6063,3509,3703,0
6064,3510,3283,1
6065,3510,3703,0
6066,3876,4045,1
6067,3876,5493,0
6068,4100,4992,1
6069,4100,4988,0
6070,4242,4381,1
6071,4243,2804,1
6072,4259,1940,1
6073,4264,1856,1
6074,3511,3283,1
6075,3511,3703,0
6076,3514,3678,1
6077,3514,3704,0
6078,3516,3707,0
6079,3516,4353,1
6080,3518,3708,1
6081,3530,3713,0
6082,3530,4336,1
6083,3532,5081,1
6084,3532,3997,0
6085,3584,1638,1
6086,3754,3903,0
6087,3754,2871,0
6088,3754,5513,1
6089,3630,3803,1
6090,3631,1144,0
6091,3773,3928,1
6092,3773,3998,1
6093,4228,4363,1
6094,4387,1758,1
6095,4387,4588,0
6096,4387,4758,1
6097,4398,4483,1
6098,4399,4483,1
6099,4399,5638,0
6100,4515,4569,1
6101,4766,4739,1
6102,4792,4755,1
6103,4792,4698,1
6104,4794,4756,1
6105,4795,1282,1
6106,3748,3895,1
6107,3748,617,1
6108,3687,3848,1
6109,3762,3915,1
6110,3747,3897,1
6111,3747,2017,1
6112,3734,3902,0
6113,3735,3888,1
6114,3736,1384,1
6115,3826,617,1
6116,3829,4010,1
6117,3829,4007,1
6118,4184,4326,1
6119,4464,4522,1
6120,4476,2380,1
6121,4923,4850,1
6122,3749,3901,0
6123,3749,4091,1
6124,3766,3922,0
6125,3766,4519,1
6126,3713,3869,1
6127,3713,4445,0
6128,3715,2523,1
6129,3715,4497,0
6130,3715,4953,1
6131,3716,3243,1
6132,3716,4956,0
6133,3730,1711,1
6134,3755,3907,1
6135,3788,3946,1
6136,3788,3947,1
6137,3858,4030,1
6138,3947,4094,1
6139,4234,4370,1
6140,4244,4382,1
6141,4244,4987,0
6142,4434,4508,1
6143,4434,4509,1
6144,4466,4522,1
6145,4470,3479,1
6146,4470,3480,0
6147,4489,5287,1
6148,4489,5485,0
6149,4491,4541,1
6152,4682,4685,1
6153,4743,4732,1
6154,4744,4733,1
6155,4744,4170,1
6156,3737,3889,0
6157,3728,3877,1
6158,3733,3883,0
6159,3742,3891,1
6160,3727,3888,1
6161,3727,3888,0
6162,3729,3882,1
6163,4290,4414,1
6164,3801,3767,1
6165,3801,4831,0
6166,3802,1711,1
6167,4098,4255,1
6168,4311,4022,0
6169,4311,5265,1
6170,4369,3983,1
6171,4369,3984,1
6172,4370,3939,1
6173,4370,3940,0
6174,4506,4032,1
6175,4509,4548,1
6176,4510,4549,1
6177,4586,1986,1
6178,4633,4652,1
6179,4633,4653,0
6180,4742,4731,1
6181,5010,1911,1
6182,3725,3870,1
6183,3726,3870,1
6184,4314,1415,0
6185,4151,4729,1
6186,4151,5005,1
6187,3789,3949,1
6188,4315,1415,0
6189,4317,1415,1
6190,4317,4107,0
6191,4540,4566,1
6192,4562,4267,1
6193,4562,4268,0
6194,4994,4923,1
6195,4594,4896,1
6196,4594,4010,0
6197,4594,4615,1
6198,4594,3832,0
6199,3787,4564,1
6200,3787,4560,0
6201,3827,4010,1
6202,3827,4005,1
6203,3828,4010,1
6204,3828,4005,1
6205,3851,4026,1
6206,3852,4027,1
6209,4542,353,1
6210,4429,4502,1
6212,3793,3955,1
6213,3794,3959,1
6214,3794,3960,1
6215,3796,3963,1
6216,3797,3964,1
6217,3798,3967,1
6218,3798,4221,0
6219,3799,3965,1
6220,3934,4081,1
6221,3803,3968,1
6222,3803,3969,1
6223,3976,4167,1
6224,4644,4656,0
6225,4644,4657,1
6226,4430,617,1
6227,4431,4503,1
6228,4431,4504,0
6229,4901,3625,0
6230,4901,3626,0
6231,4901,4391,1
6232,3907,4069,1
6233,3805,3972,1
6234,3805,3973,1
6235,3807,3974,1
6236,3807,3975,1
6237,3808,3977,1
6238,3808,3978,1
6239,3810,3981,1
6240,3810,3982,1
6241,3908,4071,1
6242,4056,1638,1
6243,4057,4231,1
6244,4389,4483,0
6245,4389,5073,1
6246,4605,2082,1
6247,4609,3790,1
6248,3812,3987,1
6249,3812,4947,0
6250,3812,5533,0
6251,3813,3988,1
6252,3814,3989,1
6253,3814,4950,0
6254,3814,5532,0
6255,3816,3990,1
6256,3816,4949,0
6257,3816,5535,0
6258,3861,4036,1
6259,4240,4379,1
6260,4241,4379,1
6262,4438,3792,1
6263,4535,3441,1
6264,4702,4697,1
6265,3818,3994,1
6266,3818,3995,1
6267,3819,4001,1
6268,3819,4002,1
6269,3822,3996,0
6270,3823,4591,0
6271,3823,5102,1
6272,3937,4086,1
6273,4016,4197,1
6274,4084,4072,1
6275,4110,4264,1
6276,4115,1927,1
6277,4121,4269,1
6278,4142,4283,1
6279,4158,5468,1
6280,4160,3697,0
6281,4160,4297,0
6282,4160,4299,1
6283,4187,4329,1
6284,4727,4327,1
6285,4772,3285,1
6286,4772,3435,0
6287,4773,3434,1
6288,4773,3435,0
6289,4774,2863,1
6290,4774,4749,0
6291,5098,5035,1
6292,5308,5257,1
6293,5412,2050,1
6294,5500,5456,1
6295,5501,5461,1
6296,5578,5627,0
6297,5579,5620,1
6298,5579,5621,1
6299,5339,5283,1
6300,5410,5390,1
6301,5349,4795,1
6302,5349,5566,1
6303,5349,5567,1
6304,5349,5568,1
6305,5351,5306,1
6306,5508,5475,1
6307,5508,5476,0
6308,5360,5326,1
6311,5369,5339,1
6312,5424,4691,1
6313,5424,5437,1
6314,5652,5730,1
6315,5652,5731,0
6316,5653,5732,1
6317,5653,5733,0
6318,5655,5737,1
6319,5655,5738,0
6320,5650,5724,1
6321,5157,5129,1
6322,4748,4734,1
6323,4750,4734,1
6324,4752,4560,1
6325,4756,4736,1
6326,5206,4099,1
6327,4862,3300,1
6328,4862,612,0
6329,4728,4726,1
6330,4731,3283,1
6331,4731,3703,0
6332,4733,3434,1
6333,4733,3435,0
6334,4735,3434,1
6335,4735,3435,0
6336,4738,3434,1
6337,4738,3435,0
6338,4739,4727,1
6339,4740,4727,1
6340,4730,3434,1
6341,4730,3435,0
6342,4732,3434,1
6343,4732,3435,0
6344,5131,5100,1
6345,4754,4094,0
6346,4754,4735,1
6347,4755,5120,1
6348,4755,5120,0
6349,4765,5255,0
6350,4765,5254,1
6351,4951,1711,1
6352,4805,3908,1
6353,4805,3948,0
6354,4806,4765,1
6355,4807,4763,1
6356,4808,4765,1
6357,4934,4865,1
6358,4784,2863,1
6359,4785,2863,1
6360,4787,3510,1
6361,4787,4747,0
6362,4788,4752,1
6363,4786,2863,1
6366,4789,4753,1
6367,4837,3091,1
6368,4837,3092,0
6369,5307,5252,1
6370,5307,5253,0
6371,5307,5457,0
6372,4814,1957,1
6373,4815,2288,0
6374,4815,3497,0
6375,4817,1957,1
6376,4821,4462,1
6377,4820,1962,1
6378,4903,3625,0
6379,4903,3626,0
6380,4903,4391,1
6381,4978,4903,1
6382,5658,2320,1
6383,4996,5687,1
6384,4996,4925,0
6385,4841,2856,1
6386,5020,4964,1
6387,4851,3636,1
6388,4851,4206,1
6389,4853,5149,1
6390,4853,5593,0
6391,5046,2068,0
6392,5046,2920,0
6393,5046,3173,1
6394,4866,3903,0
6395,4866,5516,0
6396,4866,5517,1
6397,5136,4666,1
6398,5138,2607,1
6399,5147,5115,1
6400,5151,1415,1
6401,5151,4107,0
6402,5285,5220,1
6403,5154,2217,1
6404,4770,4744,1
6405,4771,4744,1
6406,4796,3803,1
6407,4797,4756,0
6408,4798,2291,0
6409,4798,4756,1
6410,4520,4554,1
6411,4522,4558,1
6412,4523,4557,1
6413,4525,4562,0
6414,4526,4562,1
6415,4529,4562,1
6416,4533,3441,1
6417,4527,4560,1
6418,4527,3957,1
6419,4528,4562,0
6420,4530,4564,1
6421,4531,2684,1
6422,4531,3590,1
6423,4532,4362,1
6424,4564,3945,0
6425,4564,4560,0
6426,4564,4564,1
6427,4541,4567,1
6428,4544,4454,1
6429,4545,4612,1
6430,4545,4616,1
6431,4545,5010,1
6432,4803,4760,0
6433,4803,4951,1
6434,4549,4572,1
6435,4557,4580,1
6436,5187,5169,0
6437,5135,4666,1
6438,5225,5201,1
6439,4882,4816,1
6440,5227,5201,1
6441,5358,5137,1
6442,5358,5700,0
6443,4600,4623,1
6444,5359,5323,1
6445,5359,3512,1
6446,4838,4777,1
6447,4566,4585,1
6450,4568,4593,1
6453,4570,4093,0
6454,4570,4595,1
6455,5074,5022,1
6456,4801,4759,1
6457,4802,4761,1
6458,4804,4761,1
6459,4840,3062,1
6460,4799,2291,0
6461,4799,4756,1
6462,5040,4994,1
6463,5040,4995,0
6464,4809,1981,0
6465,4809,4395,0
6466,4810,4765,0
6467,4810,4766,1
6468,4811,1899,1
6469,5117,5063,1
6470,5117,5064,1
6471,4860,4801,0
6472,4861,4799,1
6473,4863,4800,1
6474,4863,5231,0
6475,4864,5589,1
6476,4865,3278,0
6477,4865,3279,1
6478,4865,4802,1
6479,4928,4857,1
6480,4930,4858,1
6481,4933,4863,1
6482,4938,4083,0
6483,4938,617,0
6484,4938,5117,1
6485,4972,1918,1
6486,4982,4069,1
6487,4983,4069,1
6488,5114,4666,1
6489,5415,5397,1
6490,5415,5398,0
6491,5116,5060,1
6492,5068,4772,1
6493,5069,5016,1
6494,5070,5017,1
6495,5132,5103,1
6496,5073,5021,0
6497,5073,5112,0
6498,5073,5442,1
6499,5155,5126,1
6500,5165,5556,1
6501,5165,3555,0
6502,5165,5557,0
6503,5176,5155,1
6504,5177,5155,1
6505,5050,5014,1
6506,5095,3713,0
6507,5095,4336,1
6508,5140,5042,1
6509,4927,4854,1
6510,5143,5042,1
6511,4960,4254,0
6512,4960,4877,1
6513,4960,4878,0
6514,5283,5219,1
6515,4942,4870,1
6516,4945,3465,0
6517,4945,4874,1
6518,4979,3665,0
6519,4979,5361,0
6520,5049,5001,1
6521,4954,4933,1
6522,4970,1919,1
6523,4971,1913,1
6524,4974,4897,1
6525,4974,4899,0
6526,4950,4875,1
6527,4952,1852,0
6528,4952,4876,1
6529,4953,1627,1
6530,4955,3676,0
6531,4955,5392,1
6532,4956,3676,0
6533,4956,5395,1
6534,4957,4254,0
6535,4957,4877,1
6536,4957,4901,0
6537,4964,2956,1
6538,4976,3697,0
6539,4976,4297,0
6540,4976,4299,1
6541,4977,4939,0
6542,4977,4940,0
6543,4977,4941,0
6544,4977,5249,1
6545,4989,4919,1
6546,5164,5138,1
6547,5287,5223,1
6548,4894,4824,1
6549,4871,4806,1
6550,4872,4807,1
6551,4872,4808,1
6552,4888,4820,1
6553,4889,3870,1
6554,4890,5718,1
6555,4878,4827,1
6556,4883,4817,1
6557,5021,2005,1
6558,5221,5196,0
6559,5221,5197,1
6560,4892,5394,1
6561,4920,4847,0
6562,4920,4849,1
6563,4929,3636,1
6564,4929,4206,0
6565,4897,1823,1
6566,4898,3625,0
6567,4898,3626,0
6568,4898,4391,1
6569,4899,1812,1
6570,4900,1823,1
6571,4905,3625,0
6572,4905,3626,0
6573,4905,4391,1
6574,4906,3625,0
6575,4906,3626,0
6576,4906,4391,1
6577,4907,3625,0
6578,4907,3626,0
6579,4907,4391,1
6580,4908,3625,1
6581,4908,3626,0
6582,4908,4391,1
6583,4909,3770,1
6584,4909,3485,0
6585,4973,4895,1
6586,5121,2988,1
6587,5123,3091,0
6588,5123,3092,0
6589,5123,5077,1
6590,5124,5078,1
6591,5321,5274,1
6592,5137,4666,1
6593,5173,5150,1
6594,5280,5219,1
6595,5166,5141,1
6596,5572,5586,1
6597,5254,5218,1
6598,5374,1738,1
6599,5492,5452,1
6600,5554,5553,1
6601,5563,5570,1
6602,5631,5686,1
6603,5639,1080,0
6604,5639,1711,1
6605,5665,5745,1
6606,5669,5251,1
6611,5671,3296,1
6612,5671,4953,1
6614,286,5746,1
6615,4178,5746,1
6616,3318,5748,0
6617,5676,1627,1
6619,5678,5749,1
6620,5679,5749,1
6621,5680,3630,1
6622,5682,2105,1
6623,4457,5750,1
6625,5683,5138,1
6627,2077,5751,0
6629,5684,5137,1
6630,5685,5752,1
6632,5686,2380,1
6633,5688,4686,1
6634,5688,5753,1
6635,5689,5754,1
6636,5689,398,1
6637,5690,3090,1
6638,5690,3089,1
6639,5691,5090,1
6641,2257,5755,1
6643,5692,5138,1
6644,5693,5137,1
6646,4067,5756,1
6647,4113,5757,1
6648,5694,1638,1
6649,5695,1638,1
6650,5696,5758,1
6651,3932,5759,1
6654,3689,5760,1
6655,3733,5761,1
6656,3932,5762,0
6657,5698,634,1
6659,5700,5763,1
6660,3135,5764,0
6661,936,5765,0
6662,5702,5766,1
6666,5703,5767,1
6668,5705,5769,1
6669,5706,5770,1
6670,3134,5764,0
6671,5707,5771,1
6672,5708,5772,1
6673,5709,5773,1
6674,5710,5774,1
6675,4637,5775,0
6676,1573,5777,0
6677,4172,5776,0
6678,1575,5777,0
6679,4639,5778,0
6680,4972,5777,0
6681,1572,5777,1
6682,4640,5779,0
6683,1623,5780,0
6684,4968,5781,0
6686,5691,5783,1
6687,1570,5777,0
6688,4612,5784,1
6689,1574,5777,0
6690,5687,5785,0
6691,5687,5786,1
6692,5715,5787,1
6693,5717,5787,1
6694,5718,5788,1
6695,5719,1861,1
6696,5720,1861,1
6697,5722,5002,1
6698,5723,5002,1
6701,5724,5789,1
6702,5724,5090,1
6703,5712,5790,1
6704,5712,5791,1
6705,5728,5792,1
6707,1465,3763,1
6708,5730,5793,1
6710,5735,5794,1
6712,5228,5796,1
6713,5229,5796,1
6714,5737,5797,1
6719,4342,5798,1
6721,5738,5799,1
6722,5739,5800,0
6726,2810,2140,1
6727,4206,5802,1
6728,3144,5803,0
6729,5183,5804,0
6731,5739,5805,0
6732,3833,5806,0
6733,3833,5807,0
6734,2649,5808,1
6735,2650,5809,1
6736,2650,5810,1
6738,5741,5812,1
6739,5742,5813,1
6741,5743,5815,1
6742,5743,5816,1
6743,5744,5817,1
6744,5744,5818,1
6745,5745,5819,1
6746,5745,5820,1
6747,5746,5821,1
6748,5746,5822,1
6752,5748,5824,1
6753,5748,5825,1
6754,5748,5826,1
6755,5747,5827,1
6763,3081,5830,1
6764,5749,5828,1
6765,5749,5829,1
6768,5750,5831,1
6769,5751,5832,1
6770,5751,5833,1
6771,5752,5834,1
6772,5752,5835,0
6775,5753,5836,1
6776,5754,5837,1
6779,5755,4540,1
6781,195,5838,1
6782,5440,5839,1
6784,5757,5840,1
6785,5758,5841,1
6787,1693,5842,1
6788,1898,5843,0
6789,5761,5844,0
6790,5761,5845,1
6793,5762,5846,1
6794,5762,5847,0
6795,4695,5848,1
6796,4695,5849,0
6798,5763,5850,1
6799,5766,5851,1
6800,5768,5852,1
6801,5769,5853,1
6804,5770,5854,1
6805,5759,5855,1
6806,5771,5857,1
6810,569,791,1
6813,5773,5858,1
6814,5774,5859,1
6815,5775,5844,0
6816,5775,5845,1
6817,5313,5860,1
6823,5780,5861,1
6825,2914,5862,1
6826,2980,5863,1
6827,5104,5864,1
6828,5782,3691,1
6829,4676,5865,1
6831,5784,5866,1
6832,388,5867,1
6835,5785,5868,1
6836,3939,5869,1
6840,3530,5870,1
6841,488,5871,0
6850,3904,5872,1
6853,5789,5873,1
6854,5406,5874,1
6855,2526,5875,1
6857,3066,5876,1
6858,5792,5876,1
6865,2003,5877,1
6876,5793,5878,1
6889,5794,5879,1
6890,166,791,1
6892,2208,5880,1
6893,5795,2282,1
6894,5795,2283,1
6895,5795,2284,1
6896,5795,2285,1
6897,5795,5881,1
6901,4621,5883,1
6902,4487,5884,1
6903,2045,5885,1
6904,5174,5887,1
6905,389,5888,1
6907,5798,5889,1
6908,5800,5890,0
6909,5800,5891,0
6911,5801,4368,1
6912,5802,5892,1
6913,5803,5893,0
6914,5803,5894,0
6915,5803,5895,1
6916,5804,5896,1
6918,5808,5898,1
6919,4993,5899,1
